Dates,Count,GridPower[W],In12Power[W],In1Power[W],In2Power[W],GridPower_max[W],In1Power_max[W],In2Power_max[W],GridPower_std[W],In1Power_std[W],In2Power_std[W]
2023-10-12 08:45:00,60,6805.0,6913.8,3723.3,3190.5,11250.0,6290.0,5270.0,3291.1,1914.9,1476.1
2023-10-12 08:46:00,60,10633.3,10873.8,5838.5,5035.3,11400.0,6270.0,5380.0,1270.1,712.6,603.8
2023-10-12 08:47:00,60,5047.8,5111.7,2667.8,2443.8,10460.0,5730.0,4970.0,2674.5,1505.7,1251.7
2023-10-12 08:48:00,60,9654.0,9859.3,5285.8,4573.5,10850.0,5920.0,5180.0,1577.3,863.1,764.2
2023-10-12 08:49:00,60,7606.5,7757.0,4135.2,3621.8,10860.0,5950.0,5150.0,3275.6,1868.8,1549.9
2023-10-12 08:50:00,60,4284.8,4324.2,2276.0,2048.2,9690.0,5310.0,4570.0,1885.4,1073.1,878.7
2023-10-12 08:51:00,60,6247.8,6355.0,3376.3,2978.7,10110.0,5510.0,4840.0,3268.3,1808.8,1558.0
2023-10-12 08:52:00,60,9794.0,10004.0,5342.0,4662.0,10020.0,5460.0,4780.0,414.1,223.7,203.3
2023-10-12 08:53:00,60,8988.5,9189.8,4885.7,4304.2,10610.0,5760.0,5080.0,2186.9,1225.9,1031.8
2023-10-12 08:54:00,60,7112.3,7209.5,3800.7,3408.8,10490.0,5710.0,5080.0,2893.1,1583.9,1369.7
2023-10-12 08:55:00,60,9567.7,9831.7,5211.5,4620.2,11170.0,6090.0,5350.0,1868.3,1018.1,845.3
2023-10-12 08:56:00,60,4806.0,4882.0,2555.8,2326.2,8990.0,4890.0,4290.0,1723.5,945.5,825.8
2023-10-12 08:57:00,60,5859.5,5960.2,3180.2,2780.0,11300.0,6180.0,5380.0,2670.9,1524.3,1273.7
2023-10-12 08:58:00,60,6346.5,6421.8,3400.7,3021.2,10910.0,5940.0,5220.0,2646.4,1444.0,1238.2
2023-10-12 08:59:00,60,3877.2,3906.2,2046.2,1860.0,6430.0,3510.0,3010.0,956.3,536.3,448.2
2023-10-12 09:00:00,60,9331.2,9531.5,5045.7,4485.8,11190.0,6100.0,5340.0,2166.6,1183.0,1051.0
2023-10-12 09:01:00,60,9035.8,9255.2,4879.2,4376.0,11230.0,6090.0,5400.0,2159.3,1198.7,1017.0
2023-10-12 09:02:00,60,7682.2,7818.8,4055.3,3763.5,11460.0,6220.0,5520.0,2934.2,1628.8,1412.1
2023-10-12 09:03:00,60,11081.7,11282.7,5866.0,5416.7,11670.0,6240.0,5680.0,934.0,522.2,391.7
2023-10-12 09:04:00,60,6079.8,6299.2,3216.8,3082.3,10580.0,5580.0,5300.0,2244.3,1276.6,1175.6
2023-10-12 09:05:00,60,9863.5,10034.7,5167.3,4867.3,11470.0,6060.0,5630.0,2348.9,1282.9,1168.4
2023-10-12 09:06:00,60,10643.2,10843.2,5592.8,5250.3,11190.0,5880.0,5530.0,358.2,187.6,182.9
2023-10-12 09:07:00,60,10235.2,10422.7,5368.2,5054.5,10780.0,5670.0,5300.0,532.1,289.5,247.4
2023-10-12 09:08:00,60,9051.5,9204.7,4696.2,4508.5,10830.0,5670.0,5380.0,2235.0,1219.7,1089.3
2023-10-12 09:09:00,60,10502.0,10704.5,5497.3,5207.2,10820.0,5660.0,5370.0,549.4,308.8,261.0
2023-10-12 09:10:00,60,11079.7,11290.0,5771.5,5518.5,11550.0,6010.0,5760.0,337.3,174.0,175.7
2023-10-12 09:11:00,60,10184.0,10373.0,5273.8,5099.2,11700.0,6080.0,5860.0,1439.1,764.8,716.9
2023-10-12 09:12:00,60,9575.5,9737.7,4958.5,4779.2,10810.0,5620.0,5400.0,869.6,465.3,433.5
2023-10-12 09:13:00,60,10481.7,10675.3,5445.0,5230.3,10750.0,5590.0,5370.0,210.3,112.0,104.8
2023-10-12 09:14:00,60,9795.8,9966.7,5071.0,4895.7,10500.0,5450.0,5240.0,1299.2,698.0,638.9
2023-10-12 09:15:00,60,10426.3,10613.3,5392.0,5221.3,10680.0,5510.0,5360.0,154.0,74.1,82.5
2023-10-12 09:16:00,60,10846.0,11044.3,5595.3,5449.0,11000.0,5680.0,5540.0,93.6,47.1,51.3
2023-10-12 09:17:00,60,11150.5,11358.7,5740.8,5617.8,11430.0,5870.0,5760.0,135.8,64.8,71.1
2023-10-12 09:18:00,60,11718.8,11940.2,6017.5,5922.7,11970.0,6150.0,6060.0,173.4,92.2,94.7
2023-10-12 09:19:00,60,12113.3,12355.8,6225.3,6130.5,12270.0,6310.0,6210.0,107.9,57.6,56.2
2023-10-12 09:20:00,60,10570.5,10707.0,5397.0,5310.0,11940.0,6130.0,6050.0,2022.4,1065.5,1033.4
2023-10-12 09:21:00,60,11712.3,11934.2,5999.7,5934.5,11870.0,6070.0,6020.0,77.2,39.6,38.4
2023-10-12 09:22:00,60,10821.7,10991.3,5524.0,5467.3,12480.0,6370.0,6320.0,2628.1,1350.7,1355.6
2023-10-12 09:23:00,60,12568.5,12826.7,6442.5,6384.2,12810.0,6580.0,6500.0,79.0,46.1,43.8
2023-10-12 09:24:00,60,10760.5,11003.8,5550.8,5453.0,12740.0,6540.0,6460.0,1898.4,922.8,970.6
2023-10-12 09:25:00,60,6874.5,6981.7,3540.7,3441.0,11770.0,6050.0,5970.0,2991.6,1558.1,1517.8
2023-10-12 09:26:00,60,11189.7,11396.2,5718.3,5677.8,11790.0,6030.0,5990.0,1319.6,677.7,677.5
2023-10-12 09:27:00,60,9576.8,9744.8,4907.8,4837.0,11910.0,6100.0,6040.0,2725.1,1379.5,1400.2
2023-10-12 09:28:00,60,4894.8,4853.3,2430.5,2422.8,11340.0,5920.0,5650.0,2810.7,1357.7,1410.9
2023-10-12 09:29:00,60,9581.8,9810.0,4932.8,4877.2,13390.0,6850.0,6830.0,3345.5,1719.0,1709.9
2023-10-12 09:30:00,60,8285.8,8418.3,4234.5,4183.8,13170.0,6730.0,6710.0,3487.7,1775.5,1807.2
2023-10-12 09:31:00,60,5516.8,5562.0,2819.0,2743.0,10560.0,5400.0,5340.0,2170.1,1111.3,1100.2
2023-10-12 09:32:00,60,8470.5,8584.3,4343.0,4241.3,10550.0,5440.0,5310.0,1599.1,831.3,833.4
2023-10-12 09:33:00,60,5828.0,5909.5,2970.2,2939.3,10550.0,5380.0,5340.0,2306.2,1195.5,1196.2
2023-10-12 09:34:00,60,8172.2,8299.3,4144.5,4154.8,12870.0,6530.0,6580.0,3938.8,2010.2,2032.0
2023-10-12 09:35:00,60,11620.5,11843.2,5957.5,5885.7,12790.0,6520.0,6530.0,1030.2,501.8,562.5
2023-10-12 09:36:00,60,4788.2,4811.3,2408.0,2403.3,12250.0,6200.0,6290.0,2780.8,1415.1,1446.3
2023-10-12 09:37:00,60,11148.8,11367.7,5766.0,5601.7,12190.0,6360.0,6090.0,1023.1,533.0,534.3
2023-10-12 09:38:00,60,9546.5,9708.0,4871.8,4836.2,12000.0,6130.0,6100.0,3194.5,1645.3,1642.6
2023-10-12 09:39:00,60,4586.7,4614.0,2326.5,2287.5,11790.0,5920.0,6070.0,1966.8,1013.9,1003.0
2023-10-12 09:40:00,60,3886.2,3904.3,1956.5,1947.8,4050.0,2040.0,2030.0,73.8,40.2,37.0
2023-10-12 09:41:00,60,3343.3,3348.8,1678.8,1670.0,3740.0,1870.0,1870.0,217.7,110.3,111.7
2023-10-12 09:42:00,60,3048.3,3043.2,1523.7,1519.5,3490.0,1740.0,1750.0,191.1,94.9,101.2
2023-10-12 09:43:00,60,4151.3,4163.2,2077.3,2085.8,4440.0,2230.0,2240.0,289.1,145.9,150.1
2023-10-12 09:44:00,60,4142.0,4156.8,2075.7,2081.2,4430.0,2220.0,2230.0,222.8,112.6,116.1
2023-10-12 09:45:00,60,3949.8,3962.5,1991.0,1971.5,8090.0,4180.0,4090.0,1206.7,622.5,615.6
2023-10-12 09:46:00,60,2439.5,2407.2,1201.8,1205.3,2640.0,1310.0,1300.0,73.8,39.6,36.5
2023-10-12 09:47:00,60,2543.5,2515.3,1252.8,1262.5,2780.0,1380.0,1390.0,117.2,59.6,62.0
2023-10-12 09:48:00,60,2897.7,2879.5,1429.3,1450.2,3020.0,1500.0,1510.0,56.2,28.3,29.2
2023-10-12 09:49:00,60,3317.8,3309.7,1643.7,1666.0,3660.0,1830.0,1840.0,183.1,94.6,93.0
2023-10-12 09:50:00,60,3871.0,3875.2,1929.5,1945.7,3960.0,1970.0,1990.0,71.8,35.2,36.9
2023-10-12 09:51:00,60,4626.3,4605.5,2296.3,2309.2,10540.0,5320.0,5420.0,2108.0,1005.5,1045.2
2023-10-12 09:52:00,60,3308.3,3306.2,1666.5,1639.7,3950.0,1990.0,1970.0,231.1,116.8,119.6
2023-10-12 09:53:00,60,3112.7,3106.3,1564.5,1541.8,3590.0,1800.0,1790.0,234.3,116.2,119.3
2023-10-12 09:54:00,60,2489.7,2465.7,1241.5,1224.2,2650.0,1330.0,1310.0,58.0,32.2,30.3
2023-10-12 09:55:00,60,2460.5,2443.7,1225.3,1218.3,2540.0,1270.0,1260.0,54.6,28.1,31.2
2023-10-12 09:56:00,60,2469.0,2452.7,1229.5,1223.2,2550.0,1270.0,1260.0,58.9,30.6,30.2
2023-10-12 09:57:00,60,2414.7,2391.2,1199.3,1191.8,2810.0,1400.0,1390.0,142.9,74.8,72.3
2023-10-12 09:58:00,60,3496.8,3488.5,1750.8,1737.7,3940.0,1990.0,1980.0,294.7,151.1,151.1
2023-10-12 09:59:00,60,4848.5,4871.3,2438.5,2432.8,6660.0,3390.0,3360.0,726.3,379.6,381.6
2023-10-12 10:00:00,60,5378.5,5432.3,2720.2,2712.2,10940.0,5670.0,5670.0,2280.4,1172.4,1181.4
2023-10-12 10:01:00,60,7291.3,7390.8,3705.5,3685.3,12230.0,6240.0,6260.0,2094.8,1055.6,1100.8
2023-10-12 10:02:00,60,9565.7,9758.5,4895.3,4863.2,11900.0,6070.0,6050.0,1742.6,856.5,912.4
2023-10-12 10:03:00,60,12114.0,12354.7,6182.7,6172.0,12390.0,6340.0,6300.0,232.9,131.3,122.8
2023-10-12 10:04:00,60,11722.2,11939.2,5969.5,5969.7,12180.0,6200.0,6220.0,374.6,209.2,191.2
2023-10-12 10:05:00,60,7884.3,8017.3,4012.2,4005.2,11370.0,5810.0,5780.0,2979.8,1549.5,1526.4
2023-10-12 10:06:00,60,10316.3,10445.7,5204.5,5241.2,12490.0,6380.0,6370.0,1830.6,939.2,961.7
2023-10-12 10:07:00,60,8635.3,8771.3,4351.7,4419.7,12150.0,6200.0,6350.0,3156.9,1666.2,1607.4
2023-10-12 10:08:00,60,7722.2,7837.7,3884.8,3952.8,13150.0,6690.0,6750.0,3009.5,1530.5,1559.1
2023-10-12 10:09:00,60,9426.2,9612.0,4823.7,4788.3,13460.0,6850.0,6900.0,2870.3,1468.2,1498.5
2023-10-12 10:10:00,60,7912.8,8027.7,4028.5,3999.2,11890.0,6080.0,6050.0,1666.8,874.5,881.0
2023-10-12 10:11:00,60,3807.8,3827.0,1921.5,1905.5,4510.0,2300.0,2250.0,142.0,76.3,70.6
2023-10-12 10:12:00,60,3561.7,3572.2,1793.8,1778.3,3790.0,1920.0,1900.0,113.3,61.9,60.4
2023-10-12 10:13:00,60,4008.5,4025.0,2016.2,2008.8,4500.0,2260.0,2270.0,259.8,131.6,135.2
2023-10-12 10:14:00,60,4232.8,4251.3,2135.2,2116.2,4640.0,2330.0,2330.0,187.3,91.1,101.7
2023-10-12 10:15:00,60,3917.7,3928.2,1973.0,1955.2,4160.0,2090.0,2080.0,96.7,47.9,50.5
2023-10-12 10:16:00,60,4576.3,4592.7,2300.7,2292.0,5230.0,2620.0,2610.0,298.7,150.1,150.5
2023-10-12 10:17:00,60,5441.5,5488.0,2749.0,2739.0,5870.0,2970.0,2960.0,191.8,97.9,98.7
2023-10-12 10:18:00,60,5575.8,5628.0,2826.8,2801.2,9080.0,4590.0,4640.0,1045.3,538.4,535.1
2023-10-12 10:19:00,60,5424.0,5475.7,2760.7,2715.0,7810.0,4050.0,3870.0,821.5,431.5,418.0
2023-10-12 10:20:00,60,3624.5,3625.8,1828.3,1797.5,4520.0,2280.0,2260.0,422.8,219.4,208.7
2023-10-12 10:21:00,60,3002.2,2996.7,1507.3,1489.3,3310.0,1670.0,1650.0,146.2,77.0,75.8
2023-10-12 10:22:00,60,3121.0,3114.2,1565.0,1549.2,3250.0,1630.0,1610.0,109.6,55.8,54.0
2023-10-12 10:23:00,60,3242.7,3239.2,1627.3,1611.8,3370.0,1690.0,1670.0,74.4,36.5,40.3
2023-10-12 10:24:00,60,2823.5,2804.2,1412.7,1391.5,3040.0,1510.0,1490.0,83.6,41.9,42.8
2023-10-12 10:25:00,60,2583.3,2563.8,1288.5,1275.3,2750.0,1380.0,1360.0,85.6,47.3,43.2
2023-10-12 10:26:00,60,3239.2,3234.2,1617.3,1616.8,5280.0,2680.0,2660.0,588.5,305.1,300.8
2023-10-12 10:27:00,60,3208.2,3202.5,1607.5,1595.0,5000.0,2490.0,2610.0,639.1,323.0,337.2
2023-10-12 10:28:00,60,2675.8,2656.7,1340.8,1315.8,3700.0,1890.0,1840.0,273.5,142.1,139.3
2023-10-12 10:29:00,60,2950.0,2934.7,1473.7,1461.0,3410.0,1710.0,1710.0,233.8,114.4,124.0
2023-10-12 10:30:00,60,3957.7,3965.0,1987.5,1977.5,5270.0,2670.0,2640.0,477.7,256.3,237.3
2023-10-12 10:31:00,60,5779.0,5833.5,2911.5,2922.0,9240.0,4760.0,4670.0,1731.8,884.3,890.9
2023-10-12 10:32:00,60,5855.2,5920.3,2965.8,2954.5,9040.0,4590.0,4610.0,2244.9,1158.4,1155.8
2023-10-12 10:33:00,60,3818.3,3823.2,1911.7,1911.5,7350.0,3750.0,3730.0,1036.6,538.4,536.1
2023-10-12 10:34:00,60,4146.0,4166.5,2091.2,2075.3,7110.0,3620.0,3600.0,1086.1,564.7,550.0
2023-10-12 10:35:00,60,3242.8,3241.8,1621.8,1620.0,3380.0,1690.0,1690.0,84.6,43.6,45.8
2023-10-12 10:36:00,60,3250.2,3254.0,1629.7,1624.3,3570.0,1790.0,1790.0,185.4,94.2,95.3
2023-10-12 10:37:00,60,2763.2,2760.0,1378.5,1381.5,2890.0,1440.0,1450.0,46.1,23.7,23.6
2023-10-12 10:38:00,60,2546.2,2532.7,1262.7,1270.0,2700.0,1340.0,1350.0,78.3,41.4,40.5
2023-10-12 10:39:00,60,2138.3,2117.3,1056.8,1060.5,2420.0,1200.0,1210.0,182.1,93.7,93.5
2023-10-12 10:40:00,60,1686.3,1646.5,814.2,832.3,1830.0,890.0,900.0,54.2,28.9,26.1
2023-10-12 10:41:00,60,1830.7,1798.8,889.0,909.8,1980.0,970.0,990.0,92.7,46.0,48.5
2023-10-12 10:42:00,60,2023.2,2000.2,990.2,1010.0,2040.0,1000.0,1030.0,19.3,9.2,11.4
2023-10-12 10:43:00,60,1894.7,1870.0,924.3,945.7,2030.0,1000.0,1020.0,95.5,51.5,47.6
2023-10-12 10:44:00,60,1630.0,1600.3,785.5,814.8,1710.0,830.0,850.0,33.7,16.7,16.9
2023-10-12 10:45:00,60,1963.0,1935.8,961.0,974.8,2240.0,1110.0,1110.0,161.2,85.3,81.9
2023-10-12 10:46:00,60,2475.8,2453.8,1218.7,1235.2,2660.0,1320.0,1330.0,123.8,62.3,62.2
2023-10-12 10:47:00,60,2550.3,2529.5,1257.5,1272.0,2680.0,1320.0,1340.0,107.0,53.9,55.3
2023-10-12 10:48:00,60,2316.0,2295.7,1139.5,1156.2,2360.0,1170.0,1170.0,15.0,10.4,6.9
2023-10-12 10:49:00,60,2475.2,2456.8,1219.2,1237.7,2590.0,1280.0,1290.0,85.4,44.4,41.9
2023-10-12 10:50:00,60,2432.5,2412.8,1197.3,1215.5,2570.0,1270.0,1290.0,111.1,56.2,56.8
2023-10-12 10:51:00,60,2105.8,2081.7,1032.2,1049.5,2220.0,1090.0,1110.0,66.4,34.0,36.1
2023-10-12 10:52:00,60,2027.2,1999.7,992.7,1007.0,2130.0,1050.0,1060.0,57.1,27.1,27.7
2023-10-12 10:53:00,60,2240.7,2219.5,1106.2,1113.3,2340.0,1160.0,1170.0,62.6,34.3,30.4
2023-10-12 10:54:00,60,2915.5,2913.7,1458.7,1455.0,9160.0,4720.0,4620.0,1303.4,668.3,679.6
2023-10-12 10:55:00,60,2582.3,2570.0,1290.0,1280.0,3220.0,1620.0,1610.0,290.4,149.1,148.5
2023-10-12 10:56:00,60,3798.5,3810.8,1910.0,1900.8,4380.0,2220.0,2190.0,306.9,158.5,155.2
2023-10-12 10:57:00,60,4219.7,4241.5,2130.5,2111.0,5650.0,2850.0,2860.0,385.1,205.0,193.1
2023-10-12 10:58:00,60,4441.7,4449.7,2236.2,2213.5,8520.0,4400.0,4330.0,1260.3,644.9,630.9
2023-10-12 10:59:00,60,2961.3,2957.2,1483.2,1474.0,3590.0,1800.0,1800.0,271.5,137.3,138.8
2023-10-12 11:00:00,60,2775.5,2764.0,1382.5,1381.5,2890.0,1440.0,1440.0,93.5,47.8,47.4
2023-10-12 11:01:00,60,2935.5,2930.8,1461.0,1469.8,3020.0,1510.0,1510.0,41.2,21.4,22.4
2023-10-12 11:02:00,60,3140.0,3137.7,1564.3,1573.3,3340.0,1670.0,1680.0,153.7,77.5,79.0
2023-10-12 11:03:00,60,2872.0,2861.3,1428.7,1432.7,3310.0,1650.0,1650.0,239.0,121.9,120.5
2023-10-12 11:04:00,60,3485.8,3497.8,1744.7,1753.2,5850.0,2950.0,2990.0,1016.9,520.5,527.9
2023-10-12 11:05:00,60,4620.0,4648.0,2321.2,2326.8,6740.0,3400.0,3430.0,881.0,455.9,450.5
2023-10-12 11:06:00,60,4645.2,4671.3,2323.7,2347.7,6720.0,3240.0,3560.0,667.1,334.4,349.7
2023-10-12 11:07:00,60,6043.2,6089.7,3018.8,3070.8,10930.0,5530.0,5750.0,1573.7,771.4,791.5
2023-10-12 11:08:00,60,4956.8,5004.2,2488.3,2515.8,7220.0,3840.0,3780.0,692.2,349.4,372.5
2023-10-12 11:09:00,60,4095.8,4113.5,2055.7,2057.8,7160.0,3640.0,3620.0,998.5,528.2,501.8
2023-10-12 11:10:00,60,3612.2,3627.7,1807.0,1820.7,4380.0,2190.0,2230.0,344.3,175.4,180.1
2023-10-12 11:11:00,60,5621.5,5694.3,2846.5,2847.8,7750.0,4050.0,3870.0,1007.2,531.9,518.7
2023-10-12 11:12:00,60,3727.2,3740.5,1867.2,1873.3,4390.0,2210.0,2210.0,358.4,184.2,182.4
2023-10-12 11:13:00,60,3519.7,3533.3,1762.0,1771.3,4770.0,2410.0,2420.0,412.4,213.4,214.2
2023-10-12 11:14:00,60,3101.7,3102.5,1544.3,1558.2,3310.0,1650.0,1670.0,81.3,41.3,41.7
2023-10-12 11:15:00,60,3140.7,3141.8,1567.2,1574.7,3420.0,1710.0,1720.0,269.4,138.2,138.8
2023-10-12 11:16:00,60,2351.0,2333.7,1160.2,1173.5,2580.0,1280.0,1280.0,88.7,48.9,43.4
2023-10-12 11:17:00,60,2155.3,2134.5,1058.5,1076.0,2230.0,1100.0,1120.0,40.5,22.0,21.2
2023-10-12 11:18:00,60,2401.3,2381.8,1182.0,1199.8,2690.0,1320.0,1340.0,178.9,91.3,91.8
2023-10-12 11:19:00,60,2350.8,2328.5,1157.8,1170.7,2690.0,1320.0,1340.0,278.0,143.0,144.2
2023-10-12 11:20:00,60,1787.3,1751.2,866.7,884.5,1850.0,900.0,910.0,20.6,12.2,11.3
2023-10-12 11:21:00,60,1720.3,1688.0,832.2,855.8,1810.0,880.0,900.0,76.1,40.5,36.2
2023-10-12 11:22:00,60,1490.3,1450.8,707.5,743.3,1560.0,750.0,780.0,27.0,13.2,12.2
2023-10-12 11:23:00,60,1585.5,1542.3,755.5,786.8,1630.0,790.0,810.0,42.7,22.2,19.2
2023-10-12 11:24:00,60,1758.5,1714.8,844.8,870.0,1860.0,900.0,920.0,73.0,37.5,35.1
2023-10-12 11:25:00,60,1879.8,1842.5,910.2,932.3,1910.0,930.0,950.0,20.3,11.9,10.5
2023-10-12 11:26:00,60,1684.0,1646.7,810.7,836.0,1820.0,880.0,900.0,69.7,36.6,35.1
2023-10-12 11:27:00,60,1631.7,1593.5,784.5,809.0,1720.0,840.0,850.0,30.2,18.7,16.1
2023-10-12 11:28:00,60,2043.0,2013.8,998.8,1015.0,2300.0,1140.0,1140.0,192.8,100.0,96.7
2023-10-12 11:29:00,60,2161.5,2135.0,1061.5,1073.5,2300.0,1130.0,1140.0,96.1,48.8,48.7
2023-10-12 11:30:00,60,1884.7,1851.2,918.2,933.0,1980.0,970.0,980.0,47.0,24.2,24.0
2023-10-12 11:31:00,60,2193.0,2169.0,1074.8,1094.2,2320.0,1140.0,1160.0,102.1,52.5,53.6
2023-10-12 11:32:00,60,2199.7,2176.5,1081.8,1094.7,2320.0,1150.0,1160.0,87.9,44.6,44.9
2023-10-12 11:33:00,60,1960.0,1934.3,960.0,974.3,2050.0,1010.0,1030.0,48.9,27.4,26.5
2023-10-12 11:34:00,60,1852.2,1823.2,901.8,921.3,1880.0,920.0,940.0,12.5,7.2,7.4
2023-10-12 11:35:00,60,1838.2,1812.8,896.5,916.3,1860.0,910.0,930.0,19.6,9.8,8.6
2023-10-12 11:36:00,60,1756.5,1727.3,853.8,873.5,1820.0,880.0,900.0,26.3,13.6,13.0
2023-10-12 11:37:00,60,2077.8,2047.5,1012.8,1034.7,2200.0,1080.0,1100.0,110.2,58.4,56.3
2023-10-12 11:38:00,60,2433.0,2413.8,1195.0,1218.8,2590.0,1280.0,1300.0,146.1,75.8,74.9
2023-10-12 11:39:00,60,2238.8,2213.2,1096.3,1116.8,2520.0,1240.0,1260.0,145.9,74.5,74.2
2023-10-12 11:40:00,60,2076.7,2045.0,1009.0,1036.0,2320.0,1130.0,1150.0,95.7,48.5,45.2
2023-10-12 11:41:00,60,2316.7,2291.7,1135.0,1156.7,2440.0,1190.0,1210.0,51.1,25.1,26.1
2023-10-12 11:42:00,60,2644.7,2625.8,1304.3,1321.5,2870.0,1420.0,1440.0,124.4,65.6,62.7
2023-10-12 11:43:00,60,3034.7,3029.7,1508.2,1521.5,3110.0,1550.0,1560.0,66.0,35.0,31.9
2023-10-12 11:44:00,60,2804.2,2789.2,1388.5,1400.7,3030.0,1510.0,1510.0,131.5,68.9,66.7
2023-10-12 11:45:00,60,2725.0,2704.5,1342.7,1361.8,2920.0,1450.0,1470.0,99.6,51.0,51.5
2023-10-12 11:46:00,60,3333.3,3332.2,1652.2,1680.0,4560.0,2240.0,2360.0,409.6,203.6,216.0
2023-10-12 11:47:00,60,4213.2,4232.2,2124.7,2107.5,6730.0,3520.0,3460.0,782.6,427.3,388.6
2023-10-12 11:48:00,60,4048.2,4066.8,2032.2,2034.7,7240.0,3750.0,3590.0,1367.4,742.4,668.4
2023-10-12 11:49:00,60,4032.5,4049.2,2029.5,2019.7,8780.0,4530.0,4420.0,1981.5,1049.3,998.5
2023-10-12 11:50:00,60,4404.2,4448.5,2269.7,2178.8,8720.0,4550.0,4350.0,2365.5,1265.8,1171.2
2023-10-12 11:51:00,60,3015.2,3005.8,1488.7,1517.2,7940.0,4050.0,4020.0,1058.7,512.1,591.1
2023-10-12 11:52:00,60,5038.7,5096.5,2544.8,2551.7,8480.0,4380.0,4270.0,1839.4,958.0,944.1
2023-10-12 11:53:00,60,4455.2,4505.2,2294.2,2211.0,8100.0,4250.0,4010.0,1594.0,858.1,781.5
2023-10-12 11:54:00,60,3440.3,3450.0,1719.3,1730.7,4180.0,2090.0,2130.0,253.1,126.6,133.7
2023-10-12 11:55:00,60,5976.5,6053.7,3028.5,3025.2,9100.0,4640.0,4640.0,1396.0,736.4,714.2
2023-10-12 11:56:00,60,2915.7,2910.3,1454.3,1456.0,4660.0,2330.0,2380.0,550.0,279.8,281.6
2023-10-12 11:57:00,60,2947.7,2935.7,1464.7,1471.0,3240.0,1600.0,1660.0,71.3,31.4,42.8
2023-10-12 11:58:00,60,2621.0,2601.7,1296.8,1304.8,3190.0,1580.0,1590.0,365.9,186.3,188.7
2023-10-12 11:59:00,60,2108.7,2075.2,1028.7,1046.5,2390.0,1180.0,1190.0,165.9,83.4,82.9
2023-10-12 12:00:00,60,4110.8,4120.8,2043.0,2077.8,7030.0,3630.0,3510.0,1323.2,678.5,679.7
2023-10-12 12:01:00,60,5455.0,5528.0,2758.5,2769.5,7920.0,4000.0,4060.0,1207.7,616.4,632.3
2023-10-12 12:02:00,60,4910.7,4957.5,2449.8,2507.7,7070.0,3630.0,3680.0,1098.5,563.5,590.2
2023-10-12 12:03:00,60,3729.0,3741.7,1872.5,1869.2,5180.0,2600.0,2630.0,501.6,262.0,257.4
2023-10-12 12:04:00,60,4212.7,4236.3,2117.8,2118.5,6220.0,3180.0,3130.0,745.7,377.6,393.7
2023-10-12 12:05:00,60,3102.3,3091.3,1546.3,1545.0,3520.0,1760.0,1750.0,189.8,100.2,96.0
2023-10-12 12:06:00,60,2646.2,2630.0,1312.8,1317.2,2870.0,1430.0,1430.0,146.1,73.8,73.3
2023-10-12 12:07:00,60,2630.0,2608.5,1300.5,1308.0,2810.0,1400.0,1400.0,151.9,76.0,76.9
2023-10-12 12:08:00,60,2534.8,2510.8,1250.0,1260.8,2730.0,1350.0,1360.0,81.8,41.0,41.0
2023-10-12 12:09:00,60,3046.7,3030.5,1511.3,1519.2,4180.0,2100.0,2100.0,371.1,192.9,184.3
2023-10-12 12:10:00,60,2765.8,2748.3,1369.3,1379.0,3100.0,1530.0,1560.0,130.0,64.1,68.7
2023-10-12 12:11:00,60,4033.5,4068.0,2033.8,2034.2,6830.0,3450.0,3510.0,1361.6,716.1,705.1
2023-10-12 12:12:00,60,3836.5,3845.2,1921.2,1924.0,6940.0,3500.0,3550.0,1252.6,656.2,639.4
2023-10-12 12:13:00,60,6535.3,6629.7,3303.5,3326.2,8040.0,4090.0,4100.0,1307.3,683.1,662.3
2023-10-12 12:14:00,60,4724.0,4735.0,2348.0,2387.0,8390.0,4070.0,4090.0,1928.5,960.5,1006.0
2023-10-12 12:15:00,60,8195.0,8320.0,4148.8,4171.2,8490.0,4320.0,4320.0,301.4,158.4,160.6
2023-10-12 12:16:00,60,4933.5,4982.7,2503.0,2479.7,8260.0,4200.0,4210.0,1260.2,661.2,637.9
2023-10-12 12:17:00,60,3144.7,3142.7,1567.3,1575.3,3920.0,1970.0,1960.0,368.9,192.8,184.2
2023-10-12 12:18:00,60,2689.7,2673.3,1329.2,1344.2,3210.0,1600.0,1610.0,184.6,94.9,95.9
2023-10-12 12:19:00,60,3236.0,3224.5,1604.0,1620.5,4760.0,2390.0,2410.0,572.8,286.8,297.2
2023-10-12 12:20:00,60,3081.3,3074.2,1528.7,1545.5,3660.0,1740.0,1930.0,93.9,39.0,58.4
2023-10-12 12:21:00,60,3862.8,3880.8,1938.5,1942.3,7090.0,3610.0,3590.0,1190.6,618.8,614.2
2023-10-12 12:22:00,60,5611.0,5664.0,2801.8,2862.2,8250.0,4120.0,4260.0,2126.4,1075.4,1118.2
2023-10-12 12:23:00,60,7751.2,7859.5,3921.8,3937.7,8570.0,4340.0,4380.0,1143.7,586.4,612.5
2023-10-12 12:24:00,60,6471.2,6546.3,3281.5,3264.8,8640.0,4370.0,4410.0,938.0,479.3,480.5
2023-10-12 12:25:00,60,7238.8,7334.8,3661.3,3673.5,7480.0,3800.0,3800.0,136.0,78.1,65.1
2023-10-12 12:26:00,60,6658.7,6732.8,3342.8,3390.0,7210.0,3640.0,3680.0,670.6,354.8,340.4
